Class,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
0,2.401383,2.303444,3.633152,1.812495,1.253742,10.193793,3.21754,-2.624885,-7.066031,-8.22874,-2.749191,2.449097,-5.493988,-1.101811
0,-1.739669,-3.881765,4.332535,-0.260542,1.428274,17.691132,13.740935,3.331802,-0.546825,-12.81805,-4.130379,-1.141991,-11.062686,-4.944024
0,-5.964848,-7.750347,0.933557,-2.195461,1.884066,11.736957,16.577392,6.362881,6.607728,-8.628029,-2.86722,-2.958881,-8.326679,-5.411117
0,-5.500266,-5.305644,-1.173382,-1.180916,2.794394,0.01444,12.102344,4.832274,6.79356,-1.660564,-1.450875,-5.358381,-2.1038,-2.803183
0,-0.77786,0.438841,-0.180182,1.144502,1.686933,-6.102966,5.92969,1.356703,1.168359,2.37376,-1.096789,-8.045419,1.965681,0.140002
0,2.931257,3.02794,0.882077,1.256253,-2.57466,-5.132368,1.797428,-0.550592,-2.226851,3.776293,-0.854453,-7.393749,3.481221,1.580204
0,3.123368,1.206028,0.632207,-0.682432,-7.012039,-2.992783,-1.244952,0.101078,-0.035785,4.750658,0.019462,-3.430996,3.835307,1.730879
0,1.866487,-1.05912,0.443864,-1.792405,-7.337246,-1.974471,-4.58366,1.455897,3.127135,5.203939,0.967459,-1.398139,3.575393,1.504867
0,0.533013,-1.428274,0.122423,-1.214817,-2.367481,0.240452,-6.68181,1.246208,2.80695,4.137913,1.204772,-3.307945,3.496288,1.211051
0,-1.266298,-0.642252,-1.305222,-0.119912,4.729312,3.366959,-5.870676,-0.693733,0.15507,1.512401,0.612117,-4.129124,3.103278,0.549336
0,-2.020929,1.15957,-1.966937,1.152036,8.763636,4.016117,-3.613062,-2.441563,-1.694466,-1.850164,-0.201528,-0.530502,-0.171393,-0.602072
0,0.062153,3.782571,-0.289422,2.341113,6.855086,1.654286,-2.280843,-2.303444,-1.976982,-3.938269,-0.273098,3.361937,-5.408606,-1.586482
0,2.167837,4.146702,0.573193,1.693211,1.428274,-0.912212,-1.738413,-0.560637,-1.617873,-2.515645,0.549336,4.540969,-6.273732,-1.479754
0,0.180182,-0.03453,-2.165326,-1.258764,-2.441563,-2.481743,-0.865754,1.152036,-1.356703,1.164592,0.976249,7.895999,-0.481532,-0.283143
0,-3.582927,-4.996761,-4.436752,-3.424718,-3.210006,-3.944547,-0.393639,1.425762,-1.644241,2.300933,0.212828,16.080165,4.593705,1.021451
0,-3.02794,-5.074609,-1.270065,-2.199228,-3.63943,-4.660253,-0.94988,-0.050853,-2.416451,-0.830596,-0.140002,19.710177,2.796905,1.754736
0,1.619129,-0.875799,4.007328,0.511667,-4.692899,-3.081932,-0.324579,-2.190438,-2.637441,-3.69091,1.428274,9.044896,-1.093022,1.975726
0,3.950825,2.282099,4.628862,1.630429,-3.242652,-0.212828,3.235118,-2.963903,-1.475987,-2.408917,2.776815,-9.186782,-0.544314,1.528724
0,1.837608,2.649997,1.393116,1.595272,1.715812,1.700744,6.654186,-1.371771,0.463954,0.352203,0.674899,-18.950524,1.282621,0.000628
0,-0.101078,2.818251,0.183949,2.138958,5.501522,2.833318,5.664753,0.928535,2.169093,0.563148,-3.368215,-16.126623,-1.248719,-1.958148
0,0.594539,3.307945,1.408184,2.31349,4.321234,4.293611,1.656798,1.388094,3.405883,-0.662342,-4.333791,-10.25783,-4.755681,-2.680132
0,0.754003,1.752225,0.977504,0.71759,1.022707,4.642674,-0.250497,0.019462,3.855397,-0.47651,-1.3002,-7.116256,-3.025429,-1.572671
0,-1.229885,-1.605317,-0.807995,-1.052842,-0.122423,2.118868,0.664854,-0.633463,2.682643,0.323323,1.130691,-2.968926,1.454642,0.047086
0,-2.177882,-3.393327,-0.607095,-1.173382,-0.290677,-1.194727,0.231663,0.81804,0.323323,0.317045,0.291933,3.59046,2.499322,0.762792
0,-0.52799,-2.685155,0.241708,-1.140736,-2.623629,-1.899133,-2.882288,2.901122,-0.993827,1.286388,-0.828085,7.39626,1.152036,0.602072
0,0.579471,-2.04353,-1.599039,-2.531968,-5.284299,-0.770326,-4.915145,3.613062,-0.138747,3.895577,0.4966,6.587638,1.811239,0.299467
0,-0.804228,-2.45412,-3.787594,-3.204983,-3.835307,-1.144502,-3.4988,2.568381,1.011406,4.337557,2.170348,5.526634,2.948836,0.167626
0,-2.150258,-1.917968,-2.302189,-1.075443,1.194727,-2.808206,-1.002617,0.520457,0.270587,0.638485,1.68191,5.683588,1.109345,0.157581
0,-1.341636,0.227896,0.137491,1.306478,4.406617,-2.35367,-0.040808,-1.489799,-1.632941,-2.508111,0.502878,3.709745,-1.098044,0.172648
0,0.21534,1.915456,-0.959925,0.78916,2.845875,0.603328,-0.379827,-2.412684,-2.416451,-0.995083,0.574449,0.063409,0.048342,0.112378
0,1.131946,2.146491,-2.337346,-0.589516,-0.647275,2.356181,-1.223607,-2.205506,-1.755992,1.443341,0.448886,-0.477765,1.591505,0.121168
0,1.980749,2.3047,1.34038,0.888355,-1.625407,1.000106,-2.049808,-2.052319,-1.28011,-0.481532,-1.411951,1.671865,-0.731402,0.445119
0,2.455375,2.788116,6.272476,3.714767,0.742702,-0.821807,-0.82934,-2.149003,-1.575182,-4.558547,-3.002828,0.746469,-4.356392,0.574449
0,1.201006,1.989538,5.052008,3.443552,3.025429,-0.414984,3.743647,-0.880821,-1.413206,-5.064564,-2.098778,-3.65073,-4.582404,-0.352203
0,-0.61714,-0.191483,-0.068432,0.279377,1.605317,1.008895,8.095644,1.708278,-0.330857,-2.141469,-0.103589,-5.289321,-2.346136,-1.610339
0,-0.244219,-1.233652,-0.99885,-1.297689,-2.341113,0.723868,6.955536,2.167837,0.057131,-0.386105,0.726379,-2.22434,-0.78916,-1.115623
0,1.536257,0.108612,1.924246,0.183949,-3.220051,-1.376793,0.914723,-1.253742,-1.251231,-0.6975,0.948625,0.261798,0.68871,1.233652
0,1.071676,1.588994,1.336613,1.458409,1.389349,-2.858431,-4.174326,-4.421684,-2.066131,0.088522,1.779849,-0.894633,3.149736,2.552058
0,-1.704511,0.805484,-3.413417,0.097311,5.488966,-1.929268,-5.141158,-2.688921,0.502878,2.96767,2.265776,-2.621118,4.3024,1.069165
0,-2.791883,-1.570159,-5.532913,-2.513134,1.855186,0.72889,-3.63943,1.949358,5.278021,5.363403,1.472221,-2.441563,2.894844,-1.051586
0,-1.025218,-3.404628,-2.889821,-3.997283,-6.490955,2.952603,-1.081721,4.179349,7.451508,5.078376,0.495344,-1.406928,1.403161,-1.266298
0,0.037041,-3.775037,-0.278121,-3.454853,-8.838974,3.215028,2.462909,3.477454,4.666531,2.273309,-0.20655,0.2957,0.736424,-0.612117
0,-1.335357,-2.705245,0.000628,-1.165848,-1.9029,1.753481,4.510834,3.08821,0.152558,-1.223607,-2.047297,3.427229,-1.375537,-1.175893
0,-2.06362,-0.421262,0.462698,1.497333,5.124834,-0.06592,1.776082,3.109556,-1.745947,-2.698966,-4.527157,5.529146,-4.051275,-1.928013
0,-0.07471,1.725857,1.815006,2.418962,4.106522,-1.177149,-3.752436,1.173382,-0.894633,-0.888355,-4.3024,3.521401,-2.975204,-0.698755
0,1.935546,1.830074,2.152769,1.295177,-0.706289,-1.40065,-6.084132,-1.588994,-0.190227,1.302711,-0.713823,-0.298211,1.012662,1.453386
0,1.414462,0.304489,1.974471,0.579471,-0.698755,-0.937324,-3.392072,-2.009628,-1.162081,-0.284399,2.154025,-1.316523,1.591505,1.783616
0,0.227896,-0.156325,2.893588,1.679399,3.521401,0.009417,0.232918,-1.089255,-3.14848,-4.616306,1.950614,0.087266,-2.120123,0.52799
0,0.774093,1.141991,2.932513,2.269543,4.465631,0.985038,1.629174,-2.058598,-5.109767,-6.182071,1.769804,0.590772,-3.392072,0.185205
0,1.616617,1.557603,-0.322068,0.173904,0.418751,1.221096,1.928013,-3.646964,-5.854353,-2.951347,3.86042,0.482788,0.514179,1.000106
0,0.63723,-0.039552,-4.033696,-2.410173,-2.864709,0.205295,2.368737,-2.298422,-4.022395,1.268809,4.810928,1.379304,3.965892,1.032752
0,-0.564404,-0.549336,-3.89181,-2.071154,-2.407661,-1.700744,1.851419,0.389872,-0.107356,3.373237,1.474732,0.88961,3.193683,0.119912
0,0.490322,2.171604,-1.108089,0.397405,-1.630429,-3.125879,0.240452,0.006906,3.035474,4.229574,-3.020407,-2.983993,1.433296,-0.133724
0,2.185416,4.775771,0.132468,1.535002,-2.524435,-2.538246,-0.075965,-2.205506,3.638174,4.203205,-4.232085,-5.756414,0.79795,0.062153
0,1.108089,3.215028,-0.441352,0.701267,-1.865231,-0.019462,2.044786,-1.246208,3.119601,1.629174,-3.159781,-2.700222,-1.391861,-0.996339
0,-1.998328,-0.678665,-0.242963,0.160092,1.879043,2.105056,3.996027,2.239408,3.058075,-2.406406,-2.889821,2.367481,-4.935235,-2.652508
0,-3.104533,-2.26452,0.942347,0.664854,4.491999,1.745947,2.776815,2.845875,2.611073,-3.767504,-2.46542,2.685155,-4.890032,-2.274565
0,-1.305222,-1.616617,1.64173,0.67741,2.677621,-0.07471,-0.791672,0.32709,0.99885,-1.816262,0.274354,-0.517945,-0.64853,0.173904
0,0.092288,-2.46542,1.974471,-0.404939,-0.707545,-0.609606,-3.164803,0.003139,-0.21534,-0.363504,3.147225,-1.165848,2.14398,1.738413
0,-0.687455,-4.926446,2.238152,-1.459664,-1.985771,0.560637,-2.823273,3.034218,0.337135,-0.461442,2.681388,0.784138,1.54128,1.168359
0,-1.529979,-5.272998,1.035263,-1.901644,-2.007117,1.312756,-1.860209,4.676576,1.442086,1.113112,0.193994,0.578215,1.875276,0.344669
0,-0.908445,-2.602283,-1.817518,-2.078688,-2.138958,0.951136,-2.137702,2.930001,1.459664,4.211995,-0.530502,-1.536257,3.905622,0.291933
0,-0.26682,0.060898,-3.42974,-1.626662,-0.5079,1.195983,-2.200483,0.931046,0.484044,3.57037,0.581982,-0.742702,2.298422,-0.348436
0,-0.16637,1.553836,-1.728368,0.117401,2.98776,2.358692,-0.499111,-0.193994,-1.141991,-2.047297,0.980015,3.100767,-3.657009,-1.663076
0,1.421996,3.655753,1.388094,2.210528,3.580415,2.061109,0.52799,-2.952603,-3.585438,-6.047719,0.624674,4.808417,-6.469609,-1.224862
0,4.396572,5.76897,2.779326,2.705245,-0.802972,-0.62844,-1.837608,-6.62154,-5.537935,-3.517634,1.184682,2.451608,-1.925501,1.586482
0,4.691644,4.512089,1.58146,1.252486,-4.341324,-3.109556,-4.372715,-6.37167,-4.765726,1.645497,1.870254,-0.342158,4.229574,3.520145
0,0.701267,0.162603,-0.895889,-0.417495,-1.909178,-3.215028,-1.788638,-1.297689,-1.792405,3.476198,0.599561,-1.011406,5.300622,2.086221
0,-2.87601,-2.234385,-2.513134,-0.7088,2.481743,-2.140213,3.783827,3.274043,0.371037,2.192949,-1.917968,-1.154547,2.166581,-0.726379
0,-1.959403,-0.421262,-1.717068,0.192738,2.636185,-1.528724,5.16627,3.521401,0.977504,1.190961,-3.145969,-2.22434,-0.875799,-1.809984
0,0.422518,1.693211,0.38736,0.943602,0.147536,-0.963692,2.287121,1.411951,2.025951,0.67741,-2.562103,-2.808206,-2.361203,-1.3002
0,-0.283143,0.795439,0.900911,0.75777,-0.023229,-0.328346,2.406406,-0.285655,3.459875,-0.900911,-1.484777,-1.445852,-2.597261,-0.96997
0,-2.26452,-0.82934,-0.177671,0.301978,1.254997,-0.897144,6.735802,-1.644241,2.644975,-2.874754,-0.495344,0.804228,-1.764781,-0.792927
0,-1.271321,-0.383594,0.517945,0.605839,0.473999,-1.750969,7.770437,-2.618606,-0.364759,-3.830285,0.369782,1.664331,-1.187194,0.003139
0,1.234907,0.241708,3.292877,1.134457,-0.944858,0.531757,2.719056,-1.650519,-1.92299,-3.97217,0.574449,0.163859,-1.960659,0.55687
0,0.983782,-1.36047,3.522657,0.263053,-0.247986,5.492733,-1.935546,0.926024,-0.399917,-3.063098,0.27561,-2.329813,-2.052319,-0.073454
0,-0.952392,-2.788116,-0.525479,-1.784871,0.309512,6.995716,-2.76677,2.396361,1.823796,0.362248,0.540547,-3.312967,0.499111,-0.79795
0,-0.56817,-0.840641,-4.034952,-2.563359,-1.543791,2.151514,-4.131635,1.989538,2.96767,5.183849,1.017684,-1.895366,2.82704,-0.560637
0,0.86952,1.92299,-3.722301,-1.36047,-2.196716,-2.776815,-7.07482,1.911689,3.80015,7.073565,0.256775,0.283143,1.496077,-0.481532
0,-0.745214,0.333369,-2.62614,-0.850686,0.813017,-1.227374,-6.725757,3.105789,4.136657,4.445541,-0.713823,1.955636,-0.651042,-1.247464
0,-3.467409,-4.812184,-2.391338,-2.412684,2.130168,3.149736,-4.210739,3.749925,2.177882,0.942347,0.830596,4.229574,0.924768,-0.839385
0,-1.68191,-6.964325,0.844408,-2.892333,-2.231874,2.126401,-6.398038,2.816995,-1.570159,-0.446375,3.775037,7.276976,3.472432,1.872765
0,3.373237,-3.08821,7.111234,0.317045,-5.786549,-3.855397,-10.626984,1.499844,-4.017373,-1.221096,3.522657,7.643619,1.241186,3.885532
0,4.633885,2.332324,8.538879,4.009839,-1.552581,-6.557503,-6.683065,0.02574,-4.150469,-2.71529,-0.258031,2.991527,-3.098255,2.484255
0,1.081721,4.420429,1.920479,3.862931,5.485199,-3.262742,3.051797,-3.423462,-4.355136,-2.82704,-2.066131,-2.794394,-1.488544,0.39615
0,-0.610862,4.631374,-4.124101,1.703256,6.421895,-0.329602,5.922156,-8.87162,-6.482165,-0.890866,0.313278,-4.468142,5.300622,1.484777
0,2.172859,6.765937,-2.870987,2.151514,2.643719,-1.881554,5.097211,-12.236696,-9.360058,-0.731402,1.395627,-3.536468,7.053475,3.33808
0,3.551536,9.252075,-0.504134,4.05253,1.064142,-3.161037,17.655974,-9.155391,-9.822128,-4.395316,-3.021662,-5.325734,-0.504134,0.313278
0,-0.514179,6.636607,-3.77127,2.26452,1.136969,0.76907,38.540789,-0.363504,-4.312445,-7.152669,-8.227484,-9.131535,-9.26212,-6.611495
0,-5.370937,-1.565137,-6.732035,-2.882288,-1.960659,6.092921,35.92281,8.160936,8.001472,-3.624362,-7.393749,-8.439685,-10.576759,-9.632529
0,-5.271743,-8.577804,-1.562626,-5.335779,-6.081621,5.825473,-1.307734,10.66842,20.80006,4.115312,-1.473476,-1.44083,-5.431207,-4.927701
0,-1.607828,-8.802561,6.158214,-2.986505,-5.254164,0.624674,-38.806981,6.93419,23.122967,9.026062,3.394583,5.664753,0.384849,2.146491
0,0.790416,-4.559803,6.053997,-0.406195,-0.383594,-2.136446,-41.1437,1.80245,11.183226,7.567025,4.780793,7.577071,4.013606,4.861153
0,0.897144,-1.583971,0.013184,-0.694989,2.764259,0.859475,-17.905844,-0.362248,-5.165014,2.269543,4.696666,6.057764,4.995505,3.158525
0,0.814273,-1.160826,-2.387571,-1.384327,2.736635,4.510834,-1.786127,0.291933,-12.727645,-2.174115,4.149214,4.890032,3.118345,1.111856
0,1.125668,-0.701267,-0.123679,-0.374804,1.676888,2.922468,-0.900911,1.020196,-9.311089,-2.77556,2.44533,4.116567,0.350947,0.530502
0,0.765304,0.382338,0.402428,0.442608,-0.098567,-2.596005,0.07471,0.581982,-3.250186,-0.133724,0.36727,2.289633,0.22664,0.545569
0,-0.152558,0.381082,-1.362981,-0.08601,-2.059853,-5.880721,6.21974,-0.294444,-1.504867,1.817518,-0.491577,0.093544,2.604795,0.715079
0,-0.221618,-0.234174,-0.374804,0.205295,-1.361726,-4.238363,8.272687,-1.085488,-3.496288,0.038297,-0.499111,-1.430785,3.265253,1.162081
0,1.046564,0.873287,3.034218,2.098778,1.484777,-1.015173,4.854875,-1.889088,-5.122323,-3.238885,-0.882077,-3.061842,0.590772,1.224862
0,2.331068,3.142202,3.586693,2.874754,1.479754,0.087266,4.391549,-2.520668,-3.957103,-3.654497,-1.301456,-4.984204,-1.9029,0.426285
0,1.833841,3.366959,0.900911,1.34038,-1.644241,-0.093544,7.904789,-2.8961,-0.646019,-1.812495,-1.165848,-4.930212,-1.709534,-0.448886
0,-0.559381,1.252486,-0.687455,0.107356,-1.614106,0.976249,8.605428,-3.279065,2.270798,-1.961914,-1.437063,-1.599039,-1.227374,-0.846919
0,-2.588471,0.160092,-0.593283,0.612117,2.444075,2.289633,5.752647,-2.999061,3.18866,-3.641941,-2.588471,2.167837,-2.761748,-1.443341
0,-2.013395,1.463431,-1.724601,0.691222,2.911167,0.727635,3.905622,-0.97876,3.294133,-1.724601,-2.882288,2.531968,-3.921945,-2.278332
0,0.300722,2.578426,-3.444808,-0.711312,-2.197972,-2.824529,2.115101,1.369259,3.930735,3.875487,-1.217329,-0.254264,-1.635452,-1.886577
0,1.427018,1.78236,-2.73538,-1.308989,-4.169304,-3.258975,-3.075654,1.041541,3.495033,6.421895,0.559381,-2.466676,2.248197,0.037041
0,0.4966,0.520457,-0.692477,-0.229152,0.908445,1.296433,-8.113222,-1.148269,0.646019,3.118345,0.632207,-1.951869,3.301667,1.213562
0,-0.619651,-0.482788,-0.521712,-0.060898,4.491999,5.704933,-7.671242,-0.26682,-1.368004,-0.210317,0.20655,-0.229152,0.937324,0.089777
0,-0.836874,-2.668831,-0.972482,-1.720834,1.075443,4.564826,-4.879987,4.88501,0.856964,0.879565,0.972482,0.465209,-1.234907,-1.388094
0,-0.993827,-5.328246,1.168359,-2.151514,-1.944336,-0.157581,-5.681076,8.360581,4.008584,2.455375,1.885321,0.244219,-1.072932,-0.792927
0,-1.115623,-4.815951,4.111545,0.118657,1.232396,-2.262009,-7.524334,5.38726,2.383805,-0.003139,1.345402,0.879565,-0.55687,0.81804
0,-0.030763,-0.785394,3.73988,1.880299,3.587949,-0.350947,-3.97217,-0.495344,-2.51439,-3.886788,0.522968,3.100767,-1.752225,0.957414
0,1.653031,1.66182,1.286388,0.676154,-1.342891,0.934813,3.206239,-3.3092,-4.371459,-4.788327,1.492311,5.441252,-2.773048,0.234174
0,1.732135,-0.502878,1.096789,-1.13948,-7.08361,-1.411951,6.266198,-3.075654,-2.575915,-3.242652,3.402117,5.625829,-0.317045,1.226118
0,0.240452,-3.179871,2.28461,-0.939835,-5.750136,-4.396572,3.523912,-2.990272,-1.86272,-1.234907,3.39835,2.781838,4.72429,3.39835
0,-0.544314,-1.664331,0.27561,-0.107356,-0.981271,-3.826518,0.993827,-2.564615,-2.722823,1.734646,0.639741,-1.547558,7.158947,3.156014
0,-0.253008,2.056086,-4.107778,-0.418751,0.834363,-0.122423,2.958881,0.055875,-1.438319,4.491999,-2.91619,-4.586171,3.869209,-0.423774
0,-0.590772,3.356914,-4.901333,-0.26682,1.772315,2.873498,6.881454,2.460398,1.131946,2.912423,-5.185104,-4.785816,-2.029718,-3.629385
0,-1.198494,2.598516,-0.839385,1.809984,4.892544,2.837085,7.637341,1.169615,0.465209,-2.415195,-5.446274,-3.095744,-5.102233,-3.310456
0,0.099822,3.204983,2.357436,3.466153,5.75767,0.678665,3.366959,-2.181649,-2.259498,-4.38276,-3.680865,-1.64173,-3.879254,-0.907189
0,2.523179,4.818462,1.109345,2.308467,1.257509,-1.406928,-2.843363,-3.721045,-1.371771,-0.217851,-0.506645,-1.371771,-1.140736,0.561892
0,2.563359,4.085177,-1.226118,0.111123,-2.471698,-1.832585,-5.935968,-3.556558,2.86722,3.382027,2.218062,-1.492311,0.581982,0.706289
0,-0.250497,0.738935,-1.050331,-0.438841,-0.293188,-0.301978,-4.268498,-3.464898,4.547247,1.365492,2.577171,-0.982527,1.125668,0.6975
0,-2.402639,-2.226851,-0.037041,-0.305745,2.644975,1.904156,-1.448364,-1.84263,2.543269,-1.499844,1.027729,0.190227,1.023962,0.431307
0,-1.966937,-3.526423,-0.610862,-1.523701,0.5079,2.604795,-1.291411,2.800672,1.327824,0.059642,0.25552,1.449619,0.426285,-0.510412
0,-0.705034,-4.196927,-0.927279,-2.78686,-3.109556,0.845664,-2.86722,6.684321,1.80245,2.460398,1.68191,2.357436,-0.294444,-0.944858
0,0.021973,-4.185627,1.379304,-1.772315,-2.981482,-1.668098,-3.071887,5.845563,0.686199,0.68871,3.272787,2.653764,-0.890866,0.023229
0,0.967459,-2.575915,4.058809,0.261798,-1.678143,-2.196716,-1.604061,3.210006,-1.503611,-2.241919,2.253219,2.223084,-1.921734,0.74898
0,1.925501,-0.531757,3.44983,0.44763,-2.966415,-0.268076,0.055875,3.466153,-1.194727,-1.445852,-0.702522,1.428274,-3.272787,-0.391127
0,1.21984,-0.089777,0.457675,-0.721357,-3.674587,1.545047,1.994561,4.135402,0.296955,0.615884,-2.218062,0.946114,-2.873498,-1.634196
0,-0.93858,-0.662342,-1.149525,-0.521712,-0.19525,0.96997,4.357647,-0.142513,-1.232396,-0.676154,-1.140736,1.069165,0.619651,-0.358481
0,-2.279588,-0.260542,-0.835619,0.95867,3.854142,-0.661087,5.009317,-6.861364,-3.974682,-3.140947,-0.001883,1.442086,4.599983,2.151514
0,-2.039763,0.814273,-1.188449,1.13948,3.85163,-0.22664,2.506856,-8.129546,-2.584705,-2.082454,-0.679921,1.345402,4.994249,2.280843
0,-1.350425,1.012662,-2.511878,-0.196505,1.879043,2.079943,-0.804228,-3.002828,1.582716,1.080466,-1.514912,0.030763,1.82254,-0.109867
0,-0.39615,1.03903,-2.246941,-0.431307,1.773571,2.249453,-1.948103,1.246208,2.182904,2.025951,-0.6975,-2.555825,-0.794183,-1.448364
0,1.374282,2.531968,-0.035785,1.227374,2.225596,-1.502356,-1.256253,0.490322,-1.089255,1.302711,0.33588,-4.957836,-0.438841,-0.211573
0,2.84713,4.316212,1.198494,2.339858,0.563148,-5.156225,-0.638485,-1.587738,-2.501833,1.906667,-0.258031,-5.107256,0.943602,1.134457
0,2.584705,3.792616,0.40745,1.347914,-1.917968,-4.391549,-0.571937,-1.354192,-0.551847,2.810717,-1.023962,-2.834574,0.921001,0.782882
0,1.631685,1.253742,0.325835,-0.151303,-3.156014,-0.956159,-0.892122,-0.319557,0.816784,1.366748,0.234174,-0.303233,-0.093544,0.244219
0,1.526212,-0.814273,2.314745,-0.460187,-3.717279,0.663598,-1.684421,-0.299467,0.620907,-1.177149,2.240663,0.884588,-0.848175,0.750236
0,0.968715,-1.831329,3.346869,-0.312023,-3.321757,0.629696,-1.944336,0.16637,1.674376,-2.179138,2.317256,1.469709,-1.688188,0.703778
0,-1.640474,-2.884799,1.01894,-0.782882,0.249242,2.220573,-0.455164,1.968193,3.444808,-2.295911,0.883332,2.336091,-2.994038,-1.067909
0,-4.06132,-3.385793,-2.025951,-1.094277,5.397305,4.554781,1.492311,3.159781,2.359948,-2.845875,0.030763,2.555825,-3.487499,-2.648741
0,-3.074398,-1.94308,-2.194205,-0.422518,6.051486,3.597994,1.875276,2.930001,-0.814273,-2.180393,-0.61714,1.389349,-2.375015,-2.22434
0,-0.092288,0.075965,-0.571937,0.058387,0.581982,0.096055,2.002094,3.267765,-1.498589,0.642252,-2.407661,0.25552,-1.185938,-1.222351
0,0.712567,-0.124935,-0.468976,-0.870776,-4.524646,-0.861987,3.958359,4.326257,0.776604,2.490533,-3.592972,0.620907,-1.055353,-1.384327
0,-0.97876,-1.988283,-1.557603,-1.907923,-3.728579,1.080466,5.008061,2.67511,1.64173,0.957414,-1.514912,1.715812,-0.19525,-1.206028
0,-1.528724,-1.999583,-0.946114,-0.97876,0.180182,0.759025,0.913467,-2.80695,-0.814273,-1.227374,2.082454,2.190438,2.913678,1.261276
0,0.52799,0.761537,1.293922,1.256253,1.612851,-2.7065,-5.678565,-7.229262,-3.667054,-0.750236,2.845875,2.032229,5.65722,4.044997
0,2.568381,3.050542,2.215551,2.128913,0.158837,-3.692166,-7.479132,-5.816684,-4.055042,1.054097,0.54808,1.091766,4.525901,3.6997
0,2.380038,2.406406,1.045308,0.936069,-0.997594,-0.426285,-3.51889,-0.957414,-1.993305,1.536257,-0.76907,-1.632941,1.061631,0.931046
0,0.94988,0.615884,-0.119912,-0.242963,-0.672387,1.080466,-0.303233,1.129435,1.109345,1.457153,0.595794,-5.152458,-0.038297,-0.408706
0,0.112378,0.575704,-0.383594,0.073454,0.163859,-2.416451,-1.064142,-0.703778,3.295388,2.300933,1.94308,-5.87821,1.483521,0.499111
0,0.08601,1.774826,-0.64853,0.813017,0.860731,-5.207706,-1.527468,-1.590249,2.779326,2.319768,1.268809,-2.5056,0.956159,0.619651
0,0.089777,1.153292,-0.471487,0.47651,0.725124,-2.255731,1.754736,1.370515,0.482788,-0.418751,0.015695,1.374282,-3.055564,-1.241186
0,-0.323323,-2.044786,1.261276,-0.627185,-1.130691,2.570893,5.933457,4.650208,-0.373549,-3.717279,-0.322068,2.097522,-5.583138,-2.39385
0,-0.953647,-4.371459,2.680132,-1.216073,-3.198705,3.826518,7.125045,3.726068,0.751492,-4.047508,-0.56817,0.473999,-3.017895,-1.211051
0,-1.15957,-2.334835,0.845664,-0.721357,-1.761014,3.045519,5.211473,-0.401172,0.56817,-1.841374,-1.487288,-0.865754,0.867009,0.037041
0,-0.515434,2.547036,-2.521923,0.603328,3.668309,3.571626,1.386838,-3.06812,-2.089988,-0.38736,-2.110078,-1.213562,0.750236,-0.619651
0,0.460187,5.143669,-2.612328,2.012139,7.717701,3.246419,-3.682121,-2.361203,-3.561581,-0.600817,-1.72209,-0.44763,-2.147747,-1.445852
0,0.92979,3.356914,0.502878,2.262009,5.251653,-0.634719,-7.56577,-0.423774,-1.447108,-0.162603,-1.082977,2.095011,-2.658786,-0.423774
0,0.944858,0.460187,1.491055,0.63723,-1.523701,-4.387782,-6.984415,0.630952,1.144502,2.175371,-0.647275,4.788327,0.19525,1.075443
0,0.851942,-0.566915,-1.170871,-1.602806,-5.512823,-3.15727,-2.612328,0.811762,0.895889,3.955847,0.296955,4.085177,2.716545,1.007639
0,0.02574,-1.487288,-2.354925,-2.356181,-3.808939,0.983782,1.175893,0.519201,-0.345925,2.142724,1.801194,0.511667,2.843363,0.349692
0,-1.920479,-4.48321,0.730146,-1.547558,-0.706289,2.63493,2.231874,-0.102333,0.65732,-2.126401,2.462909,-0.707545,2.035996,0.839385
